2021-08-16 00:02:47,1387.59997558594
2021-08-16 00:04:18,1387.59997558594
2021-08-16 00:05:48,1387.59997558594
2021-08-16 00:07:18,1387.59997558594
2021-08-16 00:08:48,1387.59997558594
2021-08-16 00:10:18,1387.59997558594
2021-08-16 00:11:48,1387.59997558594
2021-08-16 00:13:18,1387.59997558594
2021-08-16 00:14:48,1387.59997558594
2021-08-16 00:16:18,1387.59997558594
2021-08-16 00:17:48,1387.59997558594
2021-08-16 00:19:18,1387.59997558594
2021-08-16 00:20:48,1387.59997558594
2021-08-16 00:22:18,1387.59997558594
2021-08-16 00:23:48,1387.59997558594
2021-08-16 00:25:18,1387.59997558594
2021-08-16 00:26:48,1387.59997558594
2021-08-16 00:28:18,1387.59997558594
2021-08-16 00:29:48,1387.59997558594
2021-08-16 00:31:18,1387.59997558594
2021-08-16 00:32:48,1387.59997558594
2021-08-16 00:34:18,1387.59997558594
2021-08-16 00:35:48,1387.59997558594
2021-08-16 00:37:18,1387.59997558594
2021-08-16 00:38:48,1387.59997558594
2021-08-16 00:40:18,1387.59997558594
2021-08-16 00:41:48,1387.59997558594
2021-08-16 00:43:18,1387.59997558594
2021-08-16 00:44:48,1387.59997558594
2021-08-16 00:46:18,1387.59997558594
2021-08-16 00:47:48,1387.59997558594
2021-08-16 00:49:18,1387.59997558594
2021-08-16 00:50:48,1387.59997558594
2021-08-16 00:52:18,1387.59997558594
2021-08-16 00:53:48,1387.59997558594
2021-08-16 00:55:18,1387.59997558594
2021-08-16 00:56:48,1387.59997558594
2021-08-16 00:58:18,1387.59997558594
2021-08-16 00:59:48,1387.59997558594
2021-08-16 01:01:18,1387.59997558594
2021-08-16 01:02:48,1387.59997558594
2021-08-16 01:04:18,1387.59997558594
2021-08-16 01:05:48,1387.59997558594
2021-08-16 01:07:18,1387.59997558594
2021-08-16 01:08:48,1387.59997558594
2021-08-16 01:10:18,1387.59997558594
2021-08-16 01:11:48,1387.59997558594
2021-08-16 01:13:18,1387.59997558594
2021-08-16 01:14:48,1387.59997558594
2021-08-16 01:16:18,1387.59997558594
2021-08-16 01:17:48,1387.59997558594
2021-08-16 01:19:18,1387.59997558594
2021-08-16 01:20:48,1387.59997558594
2021-08-16 01:22:18,1387.59997558594
2021-08-16 01:23:48,1387.59997558594
2021-08-16 01:25:18,1387.59997558594
2021-08-16 01:26:48,1387.59997558594
2021-08-16 01:28:18,1387.59997558594
